X,Y,OBJECTID,LATITUDE,LONGITUDE,ROUTES,EGIS_ID,REG_ID,BSTP_GEO_ID,BSTP_OPS_TCD,BSTP_OPS_FTU_TCD,BSTP_EFF_DATE,BSTP_TCD,AT_STR,ON_STR,BSTP_HDG,BSTP_POS_TCD,BSTP_LDC,BSTP_MSG_TEXT,BSTP_LAT_LON_TCD,BSTP_INV_SYR_TCD,BSTP_INV_SRV_DATE,BSTP_BNH_CNT,BSTP_BST_TCD,BSTP_IFC_OWN,BSTP_HAS_BKRS,BSTP_HAS_PRS,BSTP_HAS_PVM,BSTP_HAS_PRM,BSTP_PDP_SIZE_TCD,BSTP_PDP_MTR_TCD,BSTP_PDP_OBS_TCD,BSTP_PDP_HAS_CCN,BSTP_HAS_BDR_PDP,BSTP_BDR_PDP_OBS,BSTP_SWK_WDT,BSTP_SWK_HAS_CCN,BSTP_SWK_HAS_PPC,BSTP_SWK_SLP_WVL,BSTP_SWK_OBS_TCD,BSTP_SWK_IPD_TCD,ONS_CRP_SLP,ONS_CRP,OFS_CRP,AT_STR_ABS_CRP,AT_STR_OSS_CRP,ONS_CWK,OFS_CWK,AT_STR_ABS_CWK,AT_STR_OSS_CWK,ON_STR_STS_OR_TFL,ON_STR_PDC_SGL,AT_STR_PDC_SGL,BSTP_PRK_RST_TCD,BSTP_NPK_ZNE_LTH,CNF_NPK_SNS,STR_LGT_WTN_30_FT,BSTP_HAS_LED_DSP,BSTP_ACC_RATING,BSTP_BRDG_STP,BSTP_HAS_LUM_SIGN,BSTP_HAS_PWR_SRC,METRO_ACCS_STP,CREATED_DATE,LAST_EDITED_DATE,BX_UPDATE_DATE,BX_UPDATE_USER,LAST_UPDATE_DATE
-77.181464024559574,38.868413748640087,52,38.868406,-77.181459,,1302396,5001195,3808,PRS,NON,1901-01-01T00:00:00.000Z,UNK,GREENWAY BLVD,ARLINGTON BLVD,77,UNK,UNKNOWN,ARLINGTON BLVD + GREENWAY BLVD,,KFH,2012-04-13T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,NON,1.900000,N,N,U,N,N,N,E,N,N,N,N,NPL,150,N,N,N,N,U,U,U,U,,,,,
-76.900382814956785,38.816179442531052,53,38.816172,-76.900377,,1303612,3000419,1248,PRS,NON,1989-09-25T00:00:00.000Z,REV,CARSWELL AVE,AUTH RD,320,NEA,@ PEPCO POLE #828357-2692,AUTH RD + CARSWELL AVE,,KFH,2006-07-05T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,<58,CON,NON,Y,N,E,4,N,N,N,NON,UNK,5.800000,N,N,Y,N,N,Y,N,U,N,N,N,YUN,,U,Y,U,N,U,U,U,U,,,,,
-76.851506581928064,38.896058341061561,54,38.896051,-76.851501,,1310323,3003096,14894,PRS,NON,2005-12-18T00:00:00.000Z,UNK,PRINCE GEORGE'S COUNTY DHR,BRIGHTSEAT RD,348,MID,UNKNOWN,BRIGHTSEAT RD + PRINCE GEORGE'S COUNTY DHR,,KFH,2006-08-17T00:00:00.000Z,,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,N,NON,UNK,,N,N,U,N,N,N,U,U,N,N,N,NSG,,N,N,U,N,U,U,U,U,,,,,
-76.977853073325662,39.011110507400048,55,39.011103,-76.977848,,1305403,2001177,15296,PRS,NON,1998-07-26T00:00:00.000Z,REV,SIERRA ST,ADELPHI RD,111,NEA,UNKNOWN,ADELPHI RD + SIERRA ST,,KFH,2012-02-24T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,4,N,Y,N,NON,GRS,2.700000,Y,N,Y,E,N,N,N,E,N,N,N,YMR,,N,N,N,N,U,U,U,U,,,,,
-77.139296143800237,38.808774816757392,56,38.808767,-77.139291,,1305298,4000068,1007,PRS,NON,1984-10-05T00:00:00.000Z,REV,EDSALL RD,YOAKUM PKY,182,NEA,190' N OF VEPCO POLE #PM10,YOAKUM PKY + EDSALL RD,,KFH,2009-01-06T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,N,Y,N,NON,UNK,,N,N,U,N,N,N,U,U,N,N,N,NSG,,N,Y,U,N,U,U,U,U,,,,,
-77.048716528975149,38.796334757062255,57,38.796327,-77.048711,,1305227,4000005,673,PRS,NON,1901-01-01T00:00:00.000Z,UNK,GREEN ST,S WASHINGTON ST,10,UNK,UNKNOWN,S WASHINGTON ST + GREEN ST,,KFH,2009-03-18T00:00:00.000Z,,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,4,Y,Y,N,NON,UNK,4.800000,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,N,U,Y,U,U,U,U,,,,,
-76.869914316730188,38.961406384602896,58,38.961399,-76.869909,,1311325,3001775,8949,PRS,NON,1966-02-15T00:00:00.000Z,REV,85TH AVE,WESTBROOK DR,138,NEA,UNKNOWN,WESTBROOK DR + 85TH AVE,,KFH,2006-09-19T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,4.800000,N,N,Y,N,N,N,N,U,N,N,N,YUN,,U,N,U,N,U,U,U,U,,,,,
-76.894633282530123,38.964370418506768,59,38.964363,-76.894628,,1311321,3001850,9092,PRS,NON,1966-02-15T00:00:00.000Z,UNK,RIVERDALE TOWNE APARTMENTS,RIVERDALE RD,271,NEA,E OF ENTR,RIVERDALE RD + RIVERDALE TOWNE APARTMENTS,,KFH,2006-10-04T00:00:00.000Z,,UNK,UNKW,N,Y,N,Y,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,,N,N,U,N,N,N,U,U,N,N,N,NPL,,U,Y,U,N,U,U,U,U,,,,,
-76.870558183469029,38.996541390410691,60,38.996534,-76.870553,,1311231,3002271,9998,PRS,NON,1981-09-08T00:00:00.000Z,UNK,#7722,HANOVER PKY,249,NEA,OPPO N FENCE LINE OF ROOSEVELT H S TRACK,HANOVER PKY + #7722,,KFH,2006-10-22T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,SLP,6,N,Y,U,N,N,Y,U,U,N,N,N,YUN,,U,N,U,N,U,U,U,U,,,,,
-76.87404118655013,38.994876393165598,61,38.994869,-76.874036,,1311229,3002259,9965,PRS,NON,1990-09-30T00:00:00.000Z,REV,GREENBELT RD,HANOVER PKY,210,NEA,N OF 1ST DRWY N OF -,HANOVER PKY + GREENBELT RD,,KFH,2006-10-16T00:00:00.000Z,2,INS,UNKW,N,N,N,N,58O,CON,SHL,Y,N,E,4,N,Y,N,NON,UNK,7.100000,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,NPL,,U,N,U,N,U,U,U,U,,,,,
-76.978458163270005,38.976611523426257,62,38.976604,-76.978453,,1305785,3002057,9544,PRS,NON,1950-04-02T00:00:00.000Z,REV,RIGGS ROAD CT,RIGGS RD,180,FAR,BET #7100 & 7102,RIGGS RD + RIGGS ROAD CT,,KFH,2006-06-08T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,4,Y,Y,N,NON,UNK,5.400000,N,N,Y,N,N,N,N,U,Y,N,N,NSG,,U,Y,U,N,U,U,U,U,,,,,
-76.968759228169944,38.959996521871922,63,38.959989,-76.968754,,1305435,3001745,8865,PRS,NON,1963-02-12T00:00:00.000Z,REV,KIRKWOOD PL,AGER RD,157,NEA,UNKNOWN,AGER RD + KIRKWOOD PL,,KFH,2006-09-22T00:00:00.000Z,1,INS,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,4.800000,Y,Y,Y,Y,N,N,N,N,N,N,N,YMR,,U,N,U,Y,U,U,U,U,,,,,
-76.855196308235037,38.967326365412625,64,38.967319,-76.855191,,1311260,3002581,12135,PRS,NON,1975-04-24T00:00:00.000Z,REV,MAIN ST,LANHAM SEVERN RD,47,NEA,FRT OF #9153,LANHAM SEVERN RD + MAIN ST,,KFH,2006-10-20T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,<58,CON,NON,Y,N,E,0,U,E,U,UNK,UNK,,N,N,U,N,N,N,U,N,N,N,N,NSG,,N,N,U,N,U,U,U,U,,,,,
-76.960429625781359,38.845658578311557,65,38.845651,-76.960424,,1309582,3000682,2555,PRS,NON,1901-01-01T00:00:00.000Z,REV,28TH PKY,27TH AVE,30,NEA,UNKNOWN,27TH AVE + 28TH PKY,,KFH,2006-07-07T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,<58,CON,NON,Y,N,E,4,N,N,N,NON,UNK,,N,N,N,N,N,N,N,N,Y,N,N,YUN,,U,N,U,N,U,U,U,U,,,,,
-76.967324351824018,38.923591543621448,66,38.923584,-76.967319,,1305488,1001848,7221,PRS,NON,1948-08-04T00:00:00.000Z,REV,DOUGLAS ST NE,BLADENSBURG RD NE,223,NEA,UNKNOWN,BLADENSBURG RD NE + DOUGLAS ST NE,,KFH,2006-08-18T00:00:00.000Z,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,Y,N,E,6,Y,Y,Y,TRC,SLP,5.400000,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,NSG,,N,N,U,N,U,U,U,U,,,,,
-76.969289358535462,38.921439549350922,67,38.921432,-76.969284,,1305484,1001791,7117,PRS,NON,1941-08-09T00:00:00.000Z,UNK,26TH ST NE,BLADENSBURG RD NE,212,FAR,ZONE EXTD 105' S OF 26TH ST,BLADENSBURG RD NE + 26TH ST NE,,KFH,2006-08-17T00:00:00.000Z,,UNK,UNKW,N,Y,N,Y,SWK,CON,NON,Y,N,E,6,Y,Y,N,NON,UNK,5.100000,N,Y,Y,N,Y,Y,Y,U,Y,Y,Y,NSG,,N,N,U,N,U,U,U,U,,,,,
-77.148922108057377,38.863095738921665,68,38.863088,-77.148917,,1302817,5001118,3531,PRS,NON,1901-01-01T00:00:00.000Z,REV,#6166,LEESBURG PIKE,149,MID,OPPO ENTR TO RAVENSWOOD TOWERS,LEESBURG PIKE + #6166,,KFH,2012-04-24T00:00:00.000Z,0,UNK,WMAT,N,Y,N,Y,NON,EXM,NON,U,N,E,0,N,N,N,NON,NON,,N,N,U,N,N,N,E,N,N,N,N,NPL,150,N,N,N,N,U,U,U,U,,,,,
-76.947294328561242,38.936674503918589,69,38.936667,-76.947289,,1305504,3001407,7899,PRS,NON,1901-01-01T00:00:00.000Z,REV,41ST AVE,BLADENSBURG RD,241,NEA,UNKNOWN,BLADENSBURG RD + 41ST AVE,,KFH,2006-09-13T00:00:00.000Z,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,6,Y,Y,N,NON,UNK,5.900000,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,,U,Y,U,Y,U,U,U,U,,,,,
-76.950487331211889,38.935238510062192,70,38.935231,-76.950482,,1305502,3001387,7833,PRS,NON,1965-06-15T00:00:00.000Z,REV,38TH AVE,BLADENSBURG RD,241,NEA,UNKNOWN,BLADENSBURG RD + 38TH AVE,,KFH,2006-08-22T00:00:00.000Z,1,INS,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,4,Y,Y,N,NWB,UNK,6.200000,Y,Y,Y,N,Y,Y,Y,U,Y,Y,Y,NSG,,N,Y,U,Y,U,U,U,U,,,,,
-77.30873265949343,38.873562717719636,71,38.873555,-77.308728,,1300375,5001284,4088,PRS,NON,1990-12-17T00:00:00.000Z,UNK,#10530,ROSEHAVEN ST,20,MID,OPPO ENTR TO -,ROSEHAVEN ST + #10530,,KFH,2012-04-11T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,Y,NON,NON,7.200000,Y,N,Y,E,Y,N,Y,E,N,N,N,NSG,150,N,N,N,N,U,U,U,U,,,,,
-77.271605709605879,38.844301812268789,72,38.844294,-77.271601,,1300342,5002039,14324,PRS,NON,1990-04-24T00:00:00.000Z,UNK,MATHY DR,PICKETT RD,352,UNK,UNKNOWN,PICKETT RD + MATHY DR,,KFH,2007-05-15T00:00:00.000Z,1,INS,UNKW,N,Y,N,Y,SWK,CON,NON,Y,N,E,7,N,Y,N,NON,UNK,5.800000,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,,U,N,U,N,U,U,U,U,,,,,
-76.972342529129207,38.869692589626403,73,38.869685,-76.972337,,1309974,1003190,18710,PRS,NON,1947-04-06T00:00:00.000Z,REV,R ST SE,NAYLOR RD SE,309,FAR,UNKNOWN,NAYLOR RD SE + R ST SE,,KFH,2006-05-15T00:00:00.000Z,0,UNK,WMAT,N,Y,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,4.100000,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,YUN,,U,N,U,N,U,U,U,U,,,,,
-76.959143668923005,38.833642583421295,74,38.833635,-76.959138,,1309839,3000585,1982,PRS,NON,1976-03-25T00:00:00.000Z,REV,23RD PKY,IVERSON ST,235,NEA,220' E OF -,IVERSON ST + 23RD PKY,,KFH,2006-07-06T00:00:00.000Z,0,UNK,UNKW,N,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,,U,U,U,U,U,U,U,U,U,U,U,UNK,,U,U,U,U,U,U,U,U,,,,,
-77.017572063440696,39.010805531426314,75,39.010798,-77.017567,,1308517,2000300,10319,PRS,NON,1901-01-01T00:00:00.000Z,REV,LEIGHTON AVE,COLESVILLE RD,194,NEA,UNKNOWN,COLESVILLE RD + LEIGHTON AVE,,KFH,2012-03-05T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,<58,CON,NON,Y,Y,N,2,Y,Y,N,LSC,NON,5.700000,Y,N,Y,Y,N,N,N,N,N,N,N,NPL,150,N,N,N,N,U,U,U,U,,,,,
-76.999214182223099,38.965122560301616,76,38.965115,-76.999209,,1308500,3001866,9138,PRS,NON,1949-08-28T00:00:00.000Z,REV,KNOLLBROOK DR,CHILLUM RD,288,NEA,UNKNOWN,CHILLUM RD + KNOLLBROOK DR,,KFH,2006-07-27T00:00:00.000Z,1,INS,WMAT,N,Y,N,Y,<58,CON,NON,Y,N,E,4,N,N,N,NON,UNK,1.100000,N,N,Y,N,N,N,N,U,N,N,N,NSG,,N,Y,U,N,U,U,U,U,,,,,
-76.902348247119022,38.971978427843524,77,38.971971,-76.902343,,1310931,3003202,15017,PRS,NON,1993-12-12T00:00:00.000Z,UNK,PARKDALE HIGH SCHOOL,GOOD LUCK RD,76,UNK,UNKNOWN,GOOD LUCK RD + PARKDALE HIGH SCHOOL,,KFH,2006-10-03T00:00:00.000Z,,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,N,NON,UNK,,N,N,U,N,N,N,U,U,N,N,N,NSG,,N,Y,U,N,U,U,U,U,,,,,
-77.000748917424644,39.143178559103404,78,39.143171,-77.000744,,1300809,2001060,12927,PRS,NON,1997-02-12T00:00:00.000Z,REV,SIR GALAHAD WAY,NEW HAMPSHIRE AVE,300,NEA,UNKNOWN,NEW HAMPSHIRE AVE + SIR GALAHAD WAY,,KFH,2012-02-13T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,<58,CON,NON,Y,N,E,0,N,N,N,NON,NON,,N,N,N,N,N,N,N,N,N,N,N,NPL,150,N,N,N,N,U,U,U,U,,,,,
-76.966118084999636,39.007686493203217,79,39.007679,-76.966113,,1305813,3002390,10254,PRS,NON,1997-02-21T00:00:00.000Z,REV,HUGHES RD,RIGGS RD,14,FAR,"@ P P#809427-5555; BETW #9315 & #9317",RIGGS RD + HUGHES RD,,KFH,2006-09-29T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,N,N,N,N,N,U,N,N,N,YUN,,U,Y,U,N,U,U,U,U,,,,,
-76.905222130942462,39.008518427040052,80,39.008511,-76.905217,,1310883,3002574,12059,PRS,NON,1994-02-09T00:00:00.000Z,UNK,SPRINGHILL DR,CHERRYWOOD LN,213,UNK,"@ CATCH BASIN; 100' N OF N END OF FENCE",CHERRYWOOD LN + SPRINGHILL DR,,KFH,2009-05-21T00:00:00.000Z,,UNK,UNKW,N,Y,N,Y,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,U,N,N,N,U,U,N,N,N,NPL,,U,N,U,N,U,U,U,U,,,,,
-76.965018078192713,39.014341493517492,81,39.014334,-76.965013,,1305820,3002427,10357,PRS,NON,1981-06-03T00:00:00.000Z,REV,BUCK LODGE TER,RIGGS RD,195,NEX,N OF DRWY TO SWIMMING POOL,RIGGS RD + BUCK LODGE TER,,KFH,2006-09-29T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,U,N,N,N,U,N,N,N,N,NPL,,U,N,U,N,U,U,U,U,,,,,
-76.965808083096164,39.009357493942325,82,39.00935,-76.965803,,1305816,3002407,10298,PRS,NON,1974-09-01T00:00:00.000Z,REV,BUCK LODGE RD,MD-212,188,NEX,UNKNOWN,MD-212 + BUCK LODGE RD,,KFH,2006-09-29T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,U,Y,N,N,U,N,N,N,N,NPL,,U,N,U,U,U,U,U,U,,,,,
-76.789613229002072,39.003523301801067,83,39.003516,-76.789608,,1310728,3002622,13318,PRS,NON,1976-02-20T00:00:00.000Z,REV,COWAN AVE,LANHAM SEVERN RD,54,NEA,UNKNOWN,LANHAM SEVERN RD + COWAN AVE,,KFH,2006-11-19T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,U,N,N,N,U,U,N,N,N,NPL,,U,N,U,N,U,U,U,U,,,,,
-76.937069168418589,38.985298467623771,84,38.985291,-76.937064,,1310832,3002155,9746,PRS,NON,1958-09-07T00:00:00.000Z,REV,ROSSBOROUGH LN,BALTIMORE AVE,20,NEA,S OF N DRWY TO BYRD STADIUM,BALTIMORE AVE + ROSSBOROUGH LN,,KFH,2006-06-06T00:00:00.000Z,1,INS,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,5,N,N,N,NON,UNK,2.800000,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,NPL,,U,N,U,N,U,U,U,U,,,,,
-77.16055304844943,38.76848990010977,85,38.768482,-77.160548,,1305281,5002202,14551,PRS,NON,2001-07-23T00:00:00.000Z,UNK,#6354,WALKER LN,227,FAR,"TAGS; ADJ",WALKER LN + #6354,,KFH,2012-03-27T00:00:00.000Z,1,INS,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,5,N,Y,Y,NON,NON,4,Y,Y,Y,Y,Y,N,N,N,N,N,N,NPL,150,N,N,N,N,U,U,U,U,,,,,
-77.062187501800565,38.710961817215086,86,38.710954,-77.062182,,1305280,5001886,11920,PRS,NON,1901-01-01T00:00:00.000Z,UNK,RIVER FARM DR,VA-629,177,UNK,UNKNOWN,VA-629 + RIVER FARM DR,,KFH,2012-03-26T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,<58,CON,NON,Y,N,E,0,N,N,N,NON,NON,,Y,Y,U,Y,N,N,E,N,N,N,N,NPL,150,N,Y,N,N,U,U,U,U,,,,,
-76.758163296103078,38.991465261376817,87,38.991458,-76.758158,,1310797,3002970,14768,PRS,NON,1978-12-03T00:00:00.000Z,REV,WHITEHALL DR,LAUREL BOWIE RD,357,NEA,UNKNOWN,LAUREL BOWIE RD + WHITEHALL DR,,KFH,2006-11-16T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,4,Y,Y,N,NON,UNK,8.600000,N,Y,Y,N,N,N,N,U,N,N,N,NPL,,U,Y,U,N,U,U,U,U,,,,,
-76.829678277602071,38.981111338179986,88,38.981104,-76.829673,,1310726,3002583,12137,PRS,NON,1985-08-23T00:00:00.000Z,REV,GREEN HAVEN RD,LANHAM SEVERN RD,58,NEX,UNKNOWN,LANHAM SEVERN RD + GREEN HAVEN RD,,KFH,2006-11-01T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,<58,CON,NON,Y,N,E,0,U,E,U,UNK,UNK,,N,N,U,Y,N,N,U,N,N,N,N,NPL,,U,N,U,N,U,U,U,U,,,,,
-77.190929124288232,39.006614529596916,89,39.006607,-77.190924,,1306254,2000263,10232,PRS,NON,1978-10-18T00:00:00.000Z,UNK,CONGRESSIONAL PKY,RIVER RD,311,NEX,UNKNOWN,RIVER RD + CONGRESSIONAL PKY,,KFH,2012-02-14T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,8,N,Y,Y,NON,NON,,Y,Y,U,Y,N,N,E,N,N,N,N,NSG,150,N,N,N,Y,U,U,U,U,,,,,
-76.788514229080405,39.004299300244121,90,39.004292,-76.788509,,1310724,3002363,10186,PRS,NON,1977-12-07T00:00:00.000Z,REV,CHURCH LN,LANHAM SEVERN RD,234,FAR,UNKNOWN,LANHAM SEVERN RD + CHURCH LN,,KFH,2006-11-19T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,U,N,N,N,U,U,N,N,N,NPL,,U,Y,U,N,U,U,U,U,,,,,
-76.872119293899459,38.966752389005237,91,38.966745,-76.872114,,1311101,3001897,9195,PRS,NON,1966-02-15T00:00:00.000Z,REV,POWHATAN ST,85TH PL,148,NEA,UNKNOWN,85TH PL + POWHATAN ST,,KFH,2006-10-19T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,5.900000,Y,Y,N,N,N,N,N,N,Y,N,N,YUN,,U,N,U,N,U,U,U,U,,,,,
-76.918482098008695,39.02565843986762,92,39.025651,-76.918477,,1311083,3002455,10482,PRS,NON,1996-03-03T00:00:00.000Z,REV,RHODE ISLAND AVE,SUNNYSIDE AVE,117,NEA,OPP0 #5010,SUNNYSIDE AVE + RHODE ISLAND AVE,,KFH,2006-10-09T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,N,Y,N,N,N,Y,Y,Y,N,NSG,,N,N,U,N,U,U,U,U,,,,,
-76.986902286318156,38.93731056652323,93,38.937303,-76.986897,,1302149,1002243,7929,PRS,NON,1901-01-01T00:00:00.000Z,REV,14TH ST NE,QUINCY ST NE,270,FAR,BEG 100' OF W CURB-EXTD W 115',QUINCY ST NE + 14TH ST NE,,KFH,2009-06-19T00:00:00.000Z,1,INS,WMAT,N,Y,N,N,58O,CON,SHL,Y,N,E,5,N,Y,N,SHL,UPV,1.100000,N,Y,Y,Y,U,Y,Y,Y,Y,N,N,NSG,,N,N,U,N,U,U,U,U,,,,,
-76.909293190469796,38.986113434637552,94,38.986106,-76.909288,,1310923,3003338,15172,PRS,NON,1901-01-01T00:00:00.000Z,REV,CHARLTON AVE,EDMONSTON RD,14,FAR,UNKNOWN,EDMONSTON RD + CHARLTON AVE,,KFH,2006-10-09T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,U,N,N,N,U,N,Y,N,N,YUN,,U,Y,U,N,U,U,U,U,,,,,
-76.906637176879414,38.990404430590878,95,38.990397,-76.906632,,1310910,3002210,9859,PRS,NON,1975-04-03T00:00:00.000Z,REV,PONTIAC ST,EDMONSTON RD,215,FAR,UNKNOWN,EDMONSTON RD + PONTIAC ST,,KFH,2006-10-09T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,N,N,N,N,N,N,Y,N,N,YUN,,U,N,U,N,U,U,U,U,,,,,
-77.011202385475841,38.896228628805609,96,38.896221,-77.011197,,1307926,1001008,5547,PRS,NON,1975-07-29T00:00:00.000Z,REV,NEW JERSEY AVE NW,E ST NW,272,NEA,60' E OF -,E ST NW + NEW JERSEY AVE NW,,KFH,2006-06-28T00:00:00.000Z,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,4,Y,Y,N,NON,UNK,4.600000,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,N,U,Y,U,U,U,U,,,,,
-76.97836715215216,38.979766521803526,97,38.979759,-76.978362,,1305787,3002083,9609,PRS,NON,1954-02-15T00:00:00.000Z,REV,DREXEL ST,RIGGS RD,354,FAX,#7301,RIGGS RD + DREXEL ST,,KFH,2006-06-08T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,2,Y,Y,N,NON,CRK,4.100000,N,N,Y,Y,N,N,N,N,Y,N,N,NSG,,U,Y,U,N,U,U,U,U,,,,,
-76.987689227046488,38.954756553192311,98,38.954749,-76.987684,,1308854,3001652,8633,PRS,NON,1971-01-15T00:00:00.000Z,REV,EASTERN AVE NE,SARGENT RD,5,FAR,UNKNOWN,SARGENT RD + EASTERN AVE NE,,KFH,2006-08-29T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,4,Y,Y,N,NON,UNK,5.400000,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,N,U,N,U,U,U,U,,,,,
-77.036022324648982,38.900136635354841,99,38.900129,-77.036017,,1311438,1003702,18318,PRS,NON,2011-03-15T00:00:00.000Z,UNK,16TH ST NW,H ST NW,90,FAX,"W SIDE OF 5TH TREE; E OF 16TH EXTD",H ST NW + 16TH ST NW,,UNK,1900-01-01T00:00:00.000Z,,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,,U,U,U,U,U,U,U,U,U,U,U,UNK,,U,U,U,U,U,U,U,U,,,,,
-77.143540122951364,38.873191720985396,100,38.873184,-77.143535,,1302885,6000381,4067,PRS,NON,1901-01-01T00:00:00.000Z,REV,PATRICK HENRY DR,WILSON BLVD,271,NEA,UNKNOWN,WILSON BLVD + PATRICK HENRY DR,,KFH,2007-01-25T00:00:00.000Z,0,UNK,WMAT,N,Y,N,Y,SWK,UNK,UNK,U,N,E,4,N,N,N,NON,UPV,5.500000,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,YUN,,U,Y,U,N,U,U,U,U,,,,,
-77.147569112034702,38.873272722191011,101,38.873265,-77.147564,,1302883,5001281,4077,PRS,NON,1980-05-01T00:00:00.000Z,REV,JOHN MARSHALL DR,WILSON BLVD,87,NEA,50' W OF -,WILSON BLVD + JOHN MARSHALL DR,,KFH,2012-04-24T00:00:00.000Z,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,N,N,E,5,N,N,N,NON,NON,5.500000,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,150,N,N,N,N,U,U,U,U,,,,,
-76.993641604257817,38.838413661601265,102,38.838406,-76.993636,,1310134,1000108,2232,PRS,NON,1984-06-24T00:00:00.000Z,REV,MISSISSIPPI AVE SE,WHEELER RD SE,177,FAR,100' S OF S CURB,WHEELER RD SE + MISSISSIPPI AVE SE,,KFH,2006-04-20T00:00:00.000Z,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,3.300000,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,YMR,,N,Y,U,Y,U,U,U,U,,,,,
